"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
17769,"DE",TRUE,"beta",7714,0.14856106,13.352673,0.3711363,0.373448742953444,0.623071078526534,3.85962910834545,3.88367734112273,0.623071080043919,2.91208791208791,6.86806593374945,23.1453628294778,0.987213418205284,29,34,5,164,178,8.53658531380131,0,118.392,117.973,730,2191,0,29.7454212454212
9593,"DE",TRUE,"beta",6886,0.08466454,3.2481523,0.81718814,0.765056331676782,6.37941322293594,4.66592497252763,4.36826633749368,6.37941322937524,1.22252747252747,5.02876342041078,7.40273731040406,0.997405625942887,14,16,2,444,405,8.78378376400049,0,29.933,29.83,360,1081,0,26.5009157509158
6472,"DE",TRUE,"beta",8769,0.09465162,18.826187,0.45761707,0.459930378669041,0.505511882234989,3.85524328912774,3.87473200208594,0.505511883208526,3.49175824175824,7.11309734547151,25.4982709137793,0.984354402742909,42,45,3,145,150,3.44827583828775,0,143.957,143.442,690,2071,0,40.6098901098901
12506,"DE",TRUE,"beta",6947,0.08823953,4.730104,0.4544553,0.439664633791708,3.25459207445612,3.78554529979574,3.66234124222254,3.25459208075791,1.9532967032967,6.09787388636941,11.7280716206474,0.993398007109115,19,20,1,254,278,9.44881886043772,0,55.7049999999999,55.5,520,1561,0,27.735347985348
387,"DE",TRUE,"beta",8422,0.13725956,3.5787988,1.1585935,1.07778477188529,6.97472651494829,4.76271663987264,4.43053017927287,6.97472651950384,1.43131868131868,5.99106477538485,3.50495960588288,0.99801840201201,9,11,2,595,592,0.504201679824871,0,85.527,85.1890000000001,870,2611,0,22.2005494505494
3710,"DE",TRUE,"beta",5994,0.05338672,4.0697494,0.2526095,0.25166983234017,0.371984290420543,2.10973165239311,2.10188378204511,0.371984291716795,1.73901098901099,4.42116537766948,16.7947153597393,0.988155504504768,41,27,14,112,123,9.82142848373725,0,50.741,50.5370000000001,440,1321,0,21.5998168498169
15851,"DE",TRUE,"beta",5484,0.3639679,5.109527,0.550512,0.538246999668831,2.22792605953914,3.68223160979443,3.60019421203821,2.22792606298111,1.33791208791209,5.18583234812476,10.8466052012802,0.99492472729287,2,2,0,304,312,2.63157893871191,0,15.6279999999999,15.5649999999998,230,691,0,15.3965201465201
5587,"DE",TRUE,"beta",6054,0.10241163,9.668614,0.34874132,0.347474223712629,0.363334142262802,4.84508768125073,4.8274838234317,0.363334143229654,2.09340659340659,5.68640174760497,18.800672397259,0.988307356178708,28,29,1,154,169,9.7402596770113,0,33.0249999999999,32.8979999999999,280,841,0,21.6043956043956
4258,"DE",TRUE,"beta",8830,0.20385051,3.0375955,0.627698,0.610907280273218,2.6749678507869,2.60202827029609,2.5324248504864,2.67496785402041,1.39285714285714,5.31403904662085,6.96927109127523,0.997794382188531,9,9,0,428,441,3.0373831704734,0,81.9669999999999,81.624,760,2281,0,25.6520146520147
1035,"DE",TRUE,"beta",7957,0.09274852,3.0192626,0.24425021,0.351857089682808,44.0560027531802,1.31624674973555,1.89613245641184,44.0560029000817,7.11538461538461,21.3846252668172,28.6479688694841,0.949417478224411,2,20,18,158,196,24.0506327591732,0,58.4929999999999,58.261,490,1471,0,398.185897435897
2043,"DE",TRUE,"beta",5518,0.16890177,5.4430814,0.2989002,0.286830186441206,4.03814166682139,2.14691805056236,2.06022245792005,4.0381416784505,1.62362637362637,4.42427121955422,14.3909245766542,0.990046005550425,2,2,0,136,150,10.2941175713668,0,35.6510000000001,35.5250000000001,380,1141,0,15.9716117216117
14105,"DE",TRUE,"beta",8239,0.07865032,4.6648707,0.3544158,0.349102691127436,1.499117380651,2.4069501253813,2.3708671176063,1.499117384258,2.39010989010989,6.90516608643982,14.9517990226388,0.989457654057132,25,23,2,212,198,6.60377355375578,0,55.116,54.9090000000002,400,1201,0,31.8818681318681
13966,"DE",TRUE,"beta",9354,0.12091084,4.2035613,0.60133606,0.624218717754807,3.8053027647725,2.42062223932573,2.51273424447667,3.80530276952855,2.03296703296703,7.20195333698656,9.1336193480411,0.99513067645239,13,17,4,361,384,6.37119111808534,0,71.156,70.889,560,1681,0,34.0934065934066
19161,"DE",TRUE,"beta",9797,0.07114423,18.964922,0.40346596,0.398012199810589,1.35172746069913,2.10158518729881,2.0731774831417,1.35172746340624,4.16483516483517,7.24303378851283,41.8838083944359,0.968284002909232,69,51,18,103,98,4.85436888490904,0,135.58,135.101,490,1471,0,41.3351648351648
2641,"DE",TRUE,"beta",5427,0.04090658,6.724865,0.30016673,0.298385520031067,0.593406858581038,2.84352898513793,2.82665528905817,0.593406860349274,2.35164835164835,5.41315045072625,23.6924313343868,0.981896034106591,42,41,1,114,118,3.50877189904586,0,62.516,62.294,580,1741,0,20.496336996337
5723,"DE",TRUE,"beta",8430,0.14092527,5.3788238,0.16556741,0.154501310643959,6.68374246429508,1.37068697700503,1.27907378891705,6.68374249978759,2.13186813186813,4.79239324002455,33.6151195435021,0.986878903260014,2,2,0,181,170,6.07734803272183,0,108.507,108.126,510,1531,0,20.9432234432234
16587,"DE",TRUE,"beta",7681,0.22028382,19.671932,0.55255544,0.557778196788597,0.945200499545361,3.37355205189071,3.40543888279531,0.945200500975779,2.93681318681319,6.28206062644143,27.2592761739882,0.98641740768323,26,18,8,141,140,0.7092198531261,0,46.506,46.34,290,871,0,25.7582417582418
13880,"DE",TRUE,"beta",7054,0.14374822,17.024035,0.6777179,0.662054057528439,2.31126290871887,3.36994393718992,3.2920556728101,2.31126291144338,2.61538461538462,6.07598406989209,23.7319424774531,0.985547841903314,32,34,2,141,138,2.1276595593783,0,62.102,61.894,460,1381,0,30.8049450549451
1554,"DE",TRUE,"beta",5116,0.35437843,16.03319,0.501194,0.505631616147313,0.885408871307118,3.0102298589067,3.03688270117737,0.885408872779572,1.76648351648352,4.3655116891027,22.7827913962619,0.988876218897212,17,18,1,127,126,0.787401568603137,0,57.0069999999999,56.8200000000001,630,1891,0,20.8122710622711
1611,"DE",TRUE,"beta",6330,0.22464456,16.021667,0.38501993,0.376317480455632,2.26025949403858,2.08499059393,2.03786439595849,2.26025949882503,2.69230769230769,5.82765291189673,30.084641954274,0.977484107939002,26,16,10,98,110,12.2448978342357,0,62.4639999999999,62.266,470,1411,0,24.8562271062271
18667,"DE",TRUE,"beta",8068,0.15852752,13.243047,0.5915069,0.598095255070093,1.1138255629739,2.40627201825084,2.43307369115012,1.11382556439404,2.64835164835165,6.27265126132115,19.0018711430137,0.98791436130636,33,24,9,145,151,4.1379310059453,0,109.019,108.618,710,2131,0,26.1282051282051
1163,"DE",TRUE,"beta",9389,0.0824369,16.059166,0.2351308,0.235105792567796,0.0106355407704017,1.33327587370298,1.33313407260324,0.0106355408076599,3.52747252747253,5.8149107313171,49.0440806794488,0.942076270627255,23,33,10,64,60,6.24999990234375,0,172.294,171.757,490,1471,0,28.2152014652015
15227,"DE",TRUE,"beta",9514,0.1641791,9.017935,0.5714427,0.546767943767717,4.31797557114707,4.11272116279545,3.93513486736578,4.31797557765343,2.89010989010989,8.78935419998234,15.2731863616455,0.99136730538927,20,23,3,306,297,2.94117646097655,0,50.0500000000001,49.871,320,961,0,34.5
13113,"DE",TRUE,"beta",6884,0.18753631,14.665046,0.22185962,0.221999618942126,0.0631024886344268,1.00068454950964,1.0013160063666,0.0631024888557917,2.22252747252747,4.37431313289474,46.0264138528318,0.971414529649663,3,2,1,87,88,1.14942527414454,0,65.164,64.9440000000001,320,961,0,18.8910256410256
14529,"DE",TRUE,"beta",5080,0.39251968,15.848564,0.2096404,0.199156218771992,5.00103089766939,1.05880893616067,1.00585757386341,5.00103091680143,1.73901098901099,4.10541052811964,26.6922495408422,0.983273870024078,4,2,2,121,131,8.26446274161601,0,38.753,38.6220000000001,330,991,0,15.3772893772894
2647,"DE",TRUE,"beta",6544,0.2709352,9.958328,0.9000892,0.837771033237701,6.92355454249023,4.04385494476484,3.76387644173381,6.92355454847019,1.99175824175824,6.04038605854491,11.4915140855127,0.992601146269091,15,17,2,230,229,0.434782606805293,0,38.2060000000001,38.067,410,1231,0,23.1401098901099
15260,"DE",TRUE,"beta",9383,0.12746456,10.249868,0.80049884,0.778675514938316,2.72621569750452,4.76571031631027,4.63578677340712,2.7262157003381,2.33791208791209,6.63966601834496,10.0873118397026,0.995113427730008,19,23,4,322,328,1.86335403148027,0,111.613,111.179,730,2191,0,34.2042124542125
13804,"DE",TRUE,"beta",9407,0.050281703,4.2787294,0.5289549,0.515899593106197,2.46813232453684,2.38433157746222,2.32548311896349,2.46813232816774,2.25824175824176,7.47743859300014,8.32153177294715,0.992245981726326,22,25,3,282,282,0,0,55.596,55.375,390,1171,0,39.0457875457875
16455,"DE",TRUE,"beta",8166,0.08363948,11.139088,0.108943075,0.107346290344341,1.46570549895123,1.09739215449814,1.08130761719696,1.46570551106946,2.67032967032967,4.4579845640857,49.4902789172491,0.932778357612139,4,2,2,52,59,13.4615382026627,0,110.233,109.866,360,1081,0,16.8159340659341
3912,"DE",TRUE,"beta",5507,0.23515525,10.20455,0.49977717,0.517887968483793,3.62377466092651,2.22823217991563,2.30897829319959,3.62377466655099,1.95054945054945,5.30187609341166,15.4334863285123,0.987220858470044,16,9,7,137,133,2.91970800788534,0,54.3910000000001,54.1870000000001,610,1831,0,19.7628205128205
6478,"DE",TRUE,"beta",5872,0.14100817,6.727172,0.40902978,0.3695161814005,9.66032314392784,3.37408012485662,3.04813308086355,9.6603231646824,2.0467032967033,5.7404962070623,17.1393468709031,0.989442697741153,20,22,2,170,165,2.9411764532872,0,30.931,30.817,320,961,0,23.1419413919414
19208,"DE",TRUE,"beta",7445,0.15258563,5.8879514,0.6741001,0.663748629792972,1.53559837651296,3.96484178101537,3.90395773490447,1.53559837840365,1.89010989010989,6.55785746303581,10.1125492422086,0.994363948285452,14,13,1,304,307,0.986842102016967,0,30.98,30.8509999999999,300,901,0,34.4688644688645
3522,"DE",TRUE,"beta",8284,0.22525351,14.730268,0.20982058,0.201006044332391,4.2009871603631,2.36634885741259,2.26693884526951,4.2009871786096,3.35164835164835,6.92859975070681,29.6515811961348,0.981109205694572,27,2,25,124,118,4.8387096383975,0,68.879,68.62,330,991,0,30.8516483516484
17958,"DE",TRUE,"beta",7864,0.06497966,5.59097,0.80637515,0.798954430279935,0.920256497346505,3.80080056828999,3.76582345406574,0.920256498245603,1.7032967032967,5.64518661056761,9.81816918593358,0.996105735288607,20,20,0,333,333,0,0,69.27,68.993,610,1831,0,20.0320512820513
15074,"DE",TRUE,"beta",8465,0.11435322,14.462406,0.29269657,1.63041724215782,457.0332572013,1.52138082287136,8.47459717583198,457.033258462351,19.7225274725275,47.9985404997891,89.7662887347427,0.712668019815601,29,20,9,83,329,296.385538597765,0,137.59,137.038,940,2821,0,2329.12545787546
8211,"DE",TRUE,"beta",5212,0.3348043,18.988863,0.63065314,0.583645177581396,7.45385368953605,4.72901552457617,4.37652162585989,7.45385369977911,2.15384615384615,5.22041638691276,24.1070795791501,0.985012952159829,14,24,10,123,117,4.87804874082887,0,51.64,51.443,530,1591,0,22.5705128205128
2003,"DE",TRUE,"beta",8764,0.14103149,15.16612,0.26275432,0.271879435927865,3.47286997722304,3.43547929476228,3.55478902421787,3.47286998942933,3.39835164835165,7.1688811639514,28.6168571265838,0.984656408175861,39,35,4,135,152,12.5925924993141,0,276.24,275.197,1210,3631,0,34.6410256410256
19357,"DE",TRUE,"beta",5979,0.15086135,3.570446,0.7094126,0.664124982769128,6.38381911556606,4.55709474503206,4.26617805917416,6.38381912316395,1.58791208791209,6.04379620168256,7.37981704585252,0.994831995909491,10,12,2,347,364,4.89913543256733,0,28.2239999999999,28.1170000000001,370,1111,0,19.1135531135531
7451,"DE",TRUE,"beta",8185,0.23726329,19.268955,0.46996677,0.486354401879259,3.48697671633023,4.92757338959971,5.09939672674075,3.48697672304221,3.43681318681319,7.74827169668916,26.4523810536039,0.984661244444635,35,31,4,173,172,0.578034678739684,0,128.423,127.869,690,2071,0,37.9798534798535
13274,"DE",TRUE,"beta",6680,0.015718563,3.0653284,0.42046168,0.425080780944427,1.09857833737464,2.59711295784078,2.62564427826063,1.09857833956442,2.0521978021978,6.01805890358619,10.4387958063115,0.990585024400183,32,32,0,207,199,3.86473428084669,0,49.346,49.174,480,1441,0,30.4789377289377
17,"DE",TRUE,"beta",9914,0.06556385,7.2637157,0.32828262,0.306947447385941,6.49902591525201,1.90002558196067,1.77654242661648,6.49902593162856,2.95879120879121,6.57689094523351,25.5684465430673,0.984855917450231,46,37,9,130,134,3.07692305325444,0,56.4689999999999,56.288,250,751,0,31.9377289377289
2020,"DE",TRUE,"beta",9116,0.07920141,18.733856,0.21086973,0.208838943273679,0.963052741941743,1.25247013775229,1.24040818969147,0.963052745739874,3.37912087912088,4.997251992098,53.742385649055,0.92322049944877,35,40,5,50,46,7.99999984,0,117.018,116.649,350,1051,0,23.8891941391941
6935,"DE",TRUE,"beta",9511,0.18914941,10.410494,0.40739444,0.393349896026627,3.44740687646574,3.01584867132434,2.9118800965901,3.44740688378473,2.46978021978022,6.46694893836565,20.3303465248715,0.993273320685982,21,25,4,230,215,6.52173910207939,0,195.415,194.656,1060,3181,0,37.6923076923077
1328,"DE",TRUE,"beta",5737,0.11957469,3.2308629,0.3954974,0.392530233217658,0.750236733500442,2.60700662520214,2.58744790380563,0.750236735109608,1.67307692307692,5.41340420206593,14.4276014620965,0.991694790780662,14,18,4,204,212,3.9215686082276,0,37.3879999999999,37.25,470,1411,0,22.9661172161172
1444,"DE",TRUE,"beta",8876,0.20966652,7.575586,0.27231088,0.261770829853149,3.87059456021178,2.24734144682238,2.16035597071285,3.87059457270336,2.73351648351648,6.76468691152732,15.7463275109043,0.990556773540318,2,2,0,199,214,7.53768840433322,0,51.336,51.1320000000001,310,931,0,29.4835164835165
4472,"DE",TRUE,"beta",9708,0.14400494,9.446998,0.45771492,0.474725785257981,3.71647601542378,3.3863836155573,3.51223775069468,3.71647602244593,2.93956043956044,8.26916687938518,17.0413585488735,0.991331292216952,27,24,3,254,266,4.72440943021886,0,140.148,139.532,780,2341,0,39.5604395604396
6243,"DE",TRUE,"beta",6864,0.074592076,15.3620825,0.18466811,0.17318507340636,6.21820222855925,1.63460036590568,1.53295760897449,6.21820225842745,3.17307692307692,5.13739789610043,45.4995166269098,0.928663098604287,45,35,10,51,43,15.6862742022299,0,101.483,101.158,420,1261,0,23.3956043956044
705,"DE",TRUE,"beta",9921,0.087088,19.278294,0.63741964,0.637214960995655,0.0321105581284051,4.23785142367209,4.23649062592516,0.0321105581712148,3.39285714285714,7.26632304191402,28.7467753630467,0.989355617381288,43,37,6,194,199,2.57731957434371,0,156.02,155.391,690,2071,0,38.9908424908425
278,"DE",TRUE,"beta",6780,0.09749263,16.502377,0.4194975,0.42764250990606,1.94161106720383,3.41572846889446,3.48204863103024,1.94161107126382,2.93956043956044,6.86006119217894,27.129039476497,0.976263751938593,43,31,12,122,115,5.73770487100242,0,44.6099999999999,44.4550000000002,300,901,0,28.6007326007326
18561,"DE",TRUE,"beta",9614,0.14208446,17.714087,0.52705973,0.52204019327289,0.9523658196361,3.75505542745642,3.71929356298908,0.952365821189417,3.25824175824176,6.9606428906064,28.9027143458909,0.989674843873716,29,38,9,188,191,1.59574467236306,0,258.355,257.292,1210,3631,0,45.1327838827839
8675,"DE",TRUE,"beta",5543,0.08749775,14.901072,0.47217673,3.79529097698145,703.786109904989,4.43134992027494,35.6185752065057,703.786111236684,13.9313186813187,36.585028163366,48.3884694918253,0.569514687473053,36,13,23,116,260,124.137929964328,0,39.6579999999999,39.5129999999999,400,1201,0,1366.20421245421
16599,"DE",TRUE,"beta",9238,0.15392943,7.1159577,0.2484137,0.253945112842588,2.22669394655821,1.9508494719136,1.99428891918603,2.22669395438045,2.89010989010989,7.50347904656219,22.3297744828262,0.985923187785104,15,20,5,185,163,11.8918918276114,0,80.1509999999998,79.8730000000001,430,1291,0,42.6575091575092
14323,"DE",TRUE,"beta",9334,0.09181487,6.4970956,0.43077585,0.417924236908858,2.98336433235712,2.20691585174924,2.14107551123017,2.98336433793085,2.37362637362637,6.14968953026747,15.8629965401835,0.992335305370304,30,22,8,205,200,2.43902437834622,0,150.485,149.94,900,2701,0,34.9734432234432
13365,"DE",TRUE,"beta",5039,0.2927168,10.644295,0.7249594,0.72027823378326,0.645714257968446,4.48834935701878,4.4593674452331,0.645714258715267,1.76923076923077,5.22515050521971,18.3588945856129,0.990528913600862,13,14,1,182,183,0.54945054643159,0,27.395,27.29,360,1081,0,20.224358974359
273,"DE",TRUE,"beta",9662,0.066652864,7.1319337,0.34424227,0.348959759444864,1.37039807202047,3.13004171936939,3.17293575086967,1.37039807556357,2.81868131868132,7.01293937527758,17.7022060517458,0.992154220182202,34,27,7,229,233,1.74672488320207,0,71.367,71.077,380,1141,0,33.6144688644689
5144,"DE",TRUE,"beta",8814,0.13523939,5.3140874,0.5826163,0.555217788056514,4.70266827352058,2.37118827192463,2.25967915316399,4.70266827960897,1.58791208791209,5.33699507995993,10.7109223901508,0.996007870680457,18,15,3,288,263,8.68055552541474,0,65.277,65.005,500,1501,0,28.724358974359
8616,"DE",TRUE,"beta",9439,0.16505986,4.471207,1.0160033,0.963896910574769,5.12856497355322,4.31607380955021,4.09472115970305,5.12856497741276,1.71978021978022,6.8528489303018,6.07969259057182,0.997373036330857,11,12,1,555,555,0,0,29.687,29.558,250,751,0,33.507326007326
513,"DE",TRUE,"beta",7318,0.081852965,18.292189,0.34966558,0.361351555716065,3.34204346983336,4.47765491720389,4.62730009139394,3.3420434786448,2.76923076923077,5.58500740306651,23.9688836357012,0.987074044851681,48,43,5,136,132,2.94117644896194,0,103.229,102.857,570,1711,0,31.1703296703297
16469,"DE",TRUE,"beta",7258,0.24207771,14.221584,0.79603803,0.751113799660384,5.64347789805738,3.7211320096397,3.51113074685434,5.64347790363023,2.57417582417582,6.68091426263018,21.5472366177298,0.988715578496486,15,19,4,197,185,6.09137052745497,0,69.513,69.2549999999999,570,1711,0,35.3928571428571
5102,"DE",TRUE,"beta",9528,0.019416457,17.239809,0.2871162,0.274913992519709,4.24991952310325,2.92355413661606,2.79930543816277,4.24991953645166,4.18956043956044,7.07087354909227,39.1171613166429,0.976975950439831,95,82,13,119,109,8.40336127392133,0,223.693,222.863,740,2221,0,41.007326007326
5034,"DE",TRUE,"beta",8048,0.20899603,19.013329,0.7687452,0.805394300616738,4.76739244278387,3.55314369095245,3.72253599497652,4.76739244764365,2.85164835164835,6.58044054772914,22.8896959793775,0.988022667980741,25,29,4,160,164,2.499999984375,0,46.2819999999999,46.1179999999999,300,901,0,32.8562271062271
14398,"DE",TRUE,"beta",9205,0.034546442,19.586071,0.63941014,1.53061863045751,139.379786667711,3.92274258302674,9.39025283532375,139.379786850162,20.3351648351648,43.341792637257,68.1429089666698,0.656620069521051,52,33,19,177,263,48.5875703469629,0,73.962,73.698,400,1201,0,1699.76831501831
4084,"DE",TRUE,"beta",8697,0.014372773,6.955625,0.69339365,0.657218472107273,5.21711986265752,3.4603693256959,3.27983771002335,5.21711986867388,2.33516483516484,6.42625110750454,11.1924851457016,0.993938356765398,41,43,2,254,261,2.755905500961,0,48.759,48.577,340,1021,0,39.4496336996337
10873,"DE",TRUE,"beta",6270,0.2677831,7.2126117,0.29254535,0.2832020675346,3.19378941878998,1.51069174153587,1.46244342837924,3.1937894275931,1.8021978021978,5.14087263298474,20.787294605239,0.988667366719557,2,2,0,205,217,5.85365850803093,0,90.263,89.9449999999999,790,2371,0,17.793956043956
