sim_idx,mean_time_sec,median_time_sec,n_windows
19143,0.023854754840661036,0.014175049029290676,19
18551,0.023993190929391665,0.013795079197734594,19
19249,0.023851635743324693,0.011830508010461926,19
4194,0.02377737599032882,0.01297415909357369,19
1512,0.02397215131082033,0.014277878915891051,19
2748,0.02382243282504772,0.01185176707804203,19
18211,0.024768883007039364,0.014339134097099304,19
3733,0.024229696424874037,0.013445094926282763,19
7654,0.023423259146511555,0.012389973038807511,19
2346,0.023325578321849828,0.012092230143025517,19
2519,0.023546023404617842,0.013226143084466457,19
718,0.02367387985271451,0.012705928878858685,19
139,0.023621383735812025,0.011808994226157665,19
17947,0.023314777161239794,0.013587642926722765,19
17762,0.023444200412517314,0.012853130931034684,19
2444,0.02323433794816466,0.013089205138385296,19
5198,0.023730264449688166,0.012904939008876681,19
1402,0.02314298947978961,0.013590804999694228,19
16321,0.0240461667386913,0.011905679944902658,19
1730,0.022585772553850945,0.011958177201449871,19
9260,0.016116499361631117,0.006672801915556192,19
3721,0.02141824641608094,0.013568569906055927,19
17840,0.02264342528130663,0.012230862863361835,19
19736,0.02337802901226831,0.011876554926857352,19
8121,0.02375981155292768,0.012338770786300302,19
9531,0.02368663494034033,0.013641927856951952,19
