sim_idx,mean_time_sec,median_time_sec,n_windows
12624,0.020106997426697297,0.01098486001137644,19
14747,0.020058550789192515,0.010964259970933199,19
7181,0.02007685978835645,0.010977035970427096,19
1710,0.02003645862906093,0.010953596967738122,19
15957,0.020043340848611767,0.010915669030509889,19
5817,0.019997901733548037,0.01099852001061663,19
15278,0.01999003094878342,0.010949581046588719,19
2480,0.02002630200800731,0.010948701004963368,19
10250,0.02002273614849209,0.01094667799770832,19
4032,0.019940429262963955,0.010964068991597742,19
13347,0.02056151815677846,0.010947050992399454,19
16530,0.019964388115208988,0.01089699100703001,19
9514,0.020400526479964976,0.011901505989953876,19
4610,0.019906305272965448,0.010779829986859113,19
5117,0.019865744260115253,0.010806921985931695,19
16946,0.019940895733031396,0.010765087965410203,19
6385,0.0198619797409169,0.010631091019604355,19
15139,0.019906713679359343,0.010874125990085304,19
6271,0.019803440060442018,0.010727179993409663,19
341,0.01986144873387131,0.010766321036498994,19
828,0.019860322581064935,0.010760342003777623,19
12529,0.019907320163359766,0.010694361000787467,19
11551,0.020149672838957293,0.010725072002969682,19
9527,0.019717534578184745,0.010719693033024669,19
11836,0.019820040790364146,0.010729626985266805,19
313,0.019626277054684532,0.010688394017051905,19
11697,0.019639627422867834,0.010617068037390709,19
10051,0.019544247262130835,0.01053422800032422,19
12863,0.019554011900541617,0.01049708400387317,19
16070,0.01967284141267699,0.010531345964409411,19
17136,0.019624512048291142,0.010629090014845133,19
18261,0.020126053162752407,0.010628007003106177,19
4909,0.020934818579055565,0.011154584994073957,19
17796,0.0205173794590672,0.0105145099805668,19
8873,0.02005496167724854,0.011251244985032827,19
18285,0.020015681790506567,0.011398183007258922,19
409,0.02008434821925077,0.010613220045343041,19
3795,0.019939055215983995,0.01066827296745032,19
2703,0.020476521155184235,0.010610564961098135,19
10342,0.02033838058062094,0.010777021991088986,19
4981,0.020150324262335505,0.011137055000290275,19
8582,0.0196064035316292,0.01065346400719136,19
7667,0.020581655682211642,0.011220461979974061,19
17517,0.01959881494373181,0.010573627019766718,19
17183,0.02036809132091309,0.010580533999018371,19
9725,0.020362635688415093,0.011243656976148486,19
18153,0.02044892705376505,0.010953048011288047,19
7499,0.019984974786271585,0.010662114014849067,19
17036,0.019979293528625642,0.011173582985065877,19
7720,0.019515514211410557,0.010611700010485947,19
1905,0.020203764577959908,0.010543925047386438,19
6717,0.02069373210389657,0.011674197972752154,19
2174,0.020356993307359517,0.01108157099224627,19
6769,0.020831167198546035,0.01087050698697567,19
7161,0.020450543051610065,0.010752934031188488,19
6504,0.020644773257357116,0.010911012999713421,19
18765,0.019942155432593273,0.011845647997688502,19
4420,0.021226820790233386,0.010903412010520697,19
1272,0.02054597784483217,0.011525768029969186,19
451,0.020505849636576482,0.010687789996154606,19
3519,0.020983727419087172,0.011085423990152776,19
17477,0.020186658951723457,0.010674443969037384,19
9567,0.02054344379575923,0.011178103042766452,19
247,0.01980116063005928,0.010904186987318099,19
17815,0.01968177162895077,0.010536178015172482,19
1747,0.020492648886590217,0.010750287969131023,19
2085,0.019915728468300874,0.010919221036601812,19
12492,0.01963546763382558,0.010655582998879254,19
13351,0.020304663321248403,0.01057521702023223,19
4974,0.02019245030762824,0.011034847004339099,19
3498,0.01975868283587165,0.01069425098830834,19
13442,0.019532211676338,0.010617976950015873,19
1084,0.01950641105711264,0.010545975004788488,19
4935,0.019576346103445087,0.010472319961991161,19
6237,0.019529724738707666,0.01048568298574537,19
6734,0.019503320113902812,0.01054972899146378,19
12983,0.019549698002121755,0.010595749015919864,19
14249,0.019532578893152897,0.010493076988495886,19
11982,0.019525402513528734,0.01058585598366335,19
5922,0.01955216863241635,0.010622986010275781,19
